beach_name,collection_date,site_name,e_coli,Date,is_outlier
Sunnyside Beach,2021-06-17,20,70,2021-06-17,Normal
Sunnyside Beach,2021-06-17,21,10,2021-06-17,Normal
Sunnyside Beach,2021-06-17,22,10,2021-06-17,Normal
Marie Curtis Park East Beach,2021-06-16,29,370,2021-06-16,Normal
Marie Curtis Park East Beach,2021-06-16,33,420,2021-06-16,Normal
Marie Curtis Park East Beach,2021-06-16,32,90,2021-06-16,Normal
Marie Curtis Park East Beach,2021-06-16,31,760,2021-06-16,Normal
Marie Curtis Park East Beach,2021-06-16,30,260,2021-06-16,Normal
Sunnyside Beach,2021-06-16,17,270,2021-06-16,Normal
Sunnyside Beach,2021-06-16,18,220,2021-06-16,Normal
Sunnyside Beach,2021-06-16,19,580,2021-06-16,Normal
Sunnyside Beach,2021-06-16,20,1000,2021-06-16,Normal
Sunnyside Beach,2021-06-16,21,30,2021-06-16,Normal
Sunnyside Beach,2021-06-16,22,1000,2021-06-16,Normal
Marie Curtis Park East Beach,2021-06-15,29,10,2021-06-15,Normal
Marie Curtis Park East Beach,2021-06-15,33,160,2021-06-15,Normal
Marie Curtis Park East Beach,2021-06-15,32,280,2021-06-15,Normal
Marie Curtis Park East Beach,2021-06-15,31,20,2021-06-15,Normal
Marie Curtis Park East Beach,2021-06-15,30,10,2021-06-15,Normal
Sunnyside Beach,2021-06-15,17,1000,2021-06-15,Normal
Sunnyside Beach,2021-06-15,18,550,2021-06-15,Normal
Sunnyside Beach,2021-06-15,19,490,2021-06-15,Normal
Sunnyside Beach,2021-06-15,20,160,2021-06-15,Normal
Sunnyside Beach,2021-06-15,21,30,2021-06-15,Normal
Sunnyside Beach,2021-06-15,22,110,2021-06-15,Normal
Marie Curtis Park East Beach,2021-06-14,29,100,2021-06-14,Normal
Marie Curtis Park East Beach,2021-06-14,33,10,2021-06-14,Normal
Marie Curtis Park East Beach,2021-06-14,32,10,2021-06-14,Normal
Marie Curtis Park East Beach,2021-06-14,31,10,2021-06-14,Normal
Marie Curtis Park East Beach,2021-06-14,30,10,2021-06-14,Normal
Sunnyside Beach,2021-06-14,17,340,2021-06-14,Normal
Sunnyside Beach,2021-06-14,18,430,2021-06-14,Normal
Sunnyside Beach,2021-06-14,19,840,2021-06-14,Normal
Sunnyside Beach,2021-06-14,20,1000,2021-06-14,Normal
Sunnyside Beach,2021-06-14,21,470,2021-06-14,Normal
Sunnyside Beach,2021-06-14,22,130,2021-06-14,Normal
Sunnyside Beach,2021-06-13,17,280,2021-06-13,Normal
Sunnyside Beach,2021-06-13,18,100,2021-06-13,Normal
Sunnyside Beach,2021-06-13,19,90,2021-06-13,Normal
Sunnyside Beach,2021-06-13,20,150,2021-06-13,Normal
Sunnyside Beach,2021-06-13,21,80,2021-06-13,Normal
Sunnyside Beach,2021-06-13,22,70,2021-06-13,Normal
Marie Curtis Park East Beach,2021-06-12,29,30,2021-06-12,Normal
Marie Curtis Park East Beach,2021-06-12,33,10,2021-06-12,Normal
Marie Curtis Park East Beach,2021-06-12,32,30,2021-06-12,Normal
Marie Curtis Park East Beach,2021-06-12,31,10,2021-06-12,Normal
Marie Curtis Park East Beach,2021-06-12,30,30,2021-06-12,Normal
Sunnyside Beach,2021-06-12,17,10,2021-06-12,Normal
Sunnyside Beach,2021-06-12,18,40,2021-06-12,Normal
Sunnyside Beach,2021-06-12,19,30,2021-06-12,Normal
Sunnyside Beach,2021-06-12,20,40,2021-06-12,Normal
Sunnyside Beach,2021-06-12,21,30,2021-06-12,Normal
Sunnyside Beach,2021-06-12,22,40,2021-06-12,Normal
Marie Curtis Park East Beach,2021-06-11,29,30,2021-06-11,Normal
Marie Curtis Park East Beach,2021-06-11,33,50,2021-06-11,Normal
Marie Curtis Park East Beach,2021-06-11,32,30,2021-06-11,Normal
Marie Curtis Park East Beach,2021-06-11,31,40,2021-06-11,Normal
Marie Curtis Park East Beach,2021-06-11,30,10,2021-06-11,Normal
Sunnyside Beach,2021-06-11,17,120,2021-06-11,Normal
Sunnyside Beach,2021-06-11,18,110,2021-06-11,Normal
Sunnyside Beach,2021-06-11,19,70,2021-06-11,Normal
Sunnyside Beach,2021-06-11,20,10,2021-06-11,Normal
Sunnyside Beach,2021-06-11,21,80,2021-06-11,Normal
Sunnyside Beach,2021-06-11,22,30,2021-06-11,Normal
Marie Curtis Park East Beach,2021-06-10,29,10,2021-06-10,Normal
Marie Curtis Park East Beach,2021-06-10,33,10,2021-06-10,Normal
Marie Curtis Park East Beach,2021-06-10,32,10,2021-06-10,Normal
Marie Curtis Park East Beach,2021-06-10,31,20,2021-06-10,Normal
Marie Curtis Park East Beach,2021-06-10,30,10,2021-06-10,Normal
Sunnyside Beach,2021-06-10,17,20,2021-06-10,Normal
Sunnyside Beach,2021-06-10,18,20,2021-06-10,Normal
Sunnyside Beach,2021-06-10,19,10,2021-06-10,Normal
Sunnyside Beach,2021-06-10,20,10,2021-06-10,Normal
Sunnyside Beach,2021-06-10,21,10,2021-06-10,Normal
Sunnyside Beach,2021-06-10,22,10,2021-06-10,Normal
Marie Curtis Park East Beach,2021-06-09,29,450,2021-06-09,Normal
Marie Curtis Park East Beach,2021-06-09,33,150,2021-06-09,Normal
Marie Curtis Park East Beach,2021-06-09,32,230,2021-06-09,Normal
Marie Curtis Park East Beach,2021-06-09,31,200,2021-06-09,Normal
Marie Curtis Park East Beach,2021-06-09,30,620,2021-06-09,Normal
Sunnyside Beach,2021-06-09,17,30,2021-06-09,Normal
Sunnyside Beach,2021-06-09,18,40,2021-06-09,Normal
Sunnyside Beach,2021-06-09,19,20,2021-06-09,Normal
Sunnyside Beach,2021-06-09,20,10,2021-06-09,Normal
Sunnyside Beach,2021-06-09,21,10,2021-06-09,Normal
Sunnyside Beach,2021-06-09,22,10,2021-06-09,Normal
Sunnyside Beach,2021-06-08,17,130,2021-06-08,Normal
Sunnyside Beach,2021-06-08,18,50,2021-06-08,Normal
Sunnyside Beach,2021-06-08,19,40,2021-06-08,Normal
Sunnyside Beach,2021-06-08,20,30,2021-06-08,Normal
Sunnyside Beach,2021-06-08,21,80,2021-06-08,Normal
Sunnyside Beach,2021-06-08,22,30,2021-06-08,Normal
Marie Curtis Park East Beach,2021-06-07,29,10,2021-06-07,Normal
Marie Curtis Park East Beach,2021-06-07,33,10,2021-06-07,Normal
Marie Curtis Park East Beach,2021-06-07,32,10,2021-06-07,Normal
Marie Curtis Park East Beach,2021-06-07,31,10,2021-06-07,Normal
Marie Curtis Park East Beach,2021-06-07,30,10,2021-06-07,Normal
Sunnyside Beach,2021-06-07,17,20,2021-06-07,Normal
Sunnyside Beach,2021-06-07,18,60,2021-06-07,Normal
Sunnyside Beach,2021-06-07,19,60,2021-06-07,Normal
Sunnyside Beach,2021-06-07,20,10,2021-06-07,Normal
Sunnyside Beach,2021-06-07,21,40,2021-06-07,Normal
Sunnyside Beach,2021-06-07,22,40,2021-06-07,Normal
Marie Curtis Park East Beach,2021-06-06,29,60,2021-06-06,Normal
Marie Curtis Park East Beach,2021-06-06,33,10,2021-06-06,Normal
Marie Curtis Park East Beach,2021-06-06,32,10,2021-06-06,Normal
Marie Curtis Park East Beach,2021-06-06,31,20,2021-06-06,Normal
Marie Curtis Park East Beach,2021-06-06,30,40,2021-06-06,Normal
Sunnyside Beach,2021-06-06,17,100,2021-06-06,Normal
Sunnyside Beach,2021-06-06,18,50,2021-06-06,Normal
Sunnyside Beach,2021-06-06,19,90,2021-06-06,Normal
Sunnyside Beach,2021-06-06,20,70,2021-06-06,Normal
Sunnyside Beach,2021-06-06,21,70,2021-06-06,Normal
Sunnyside Beach,2021-06-06,22,90,2021-06-06,Normal
Marie Curtis Park East Beach,2021-06-05,29,10,2021-06-05,Normal
Marie Curtis Park East Beach,2021-06-05,33,10,2021-06-05,Normal
Marie Curtis Park East Beach,2021-06-05,32,10,2021-06-05,Normal
Marie Curtis Park East Beach,2021-06-05,31,10,2021-06-05,Normal
Marie Curtis Park East Beach,2021-06-05,30,10,2021-06-05,Normal
Sunnyside Beach,2021-06-05,17,50,2021-06-05,Normal
Sunnyside Beach,2021-06-05,18,50,2021-06-05,Normal
Sunnyside Beach,2021-06-05,19,30,2021-06-05,Normal
Sunnyside Beach,2021-06-05,20,30,2021-06-05,Normal
Sunnyside Beach,2021-06-05,21,70,2021-06-05,Normal
Sunnyside Beach,2021-06-05,22,80,2021-06-05,Normal
Marie Curtis Park East Beach,2021-06-04,29,80,2021-06-04,Normal
Marie Curtis Park East Beach,2021-06-04,33,80,2021-06-04,Normal
Marie Curtis Park East Beach,2021-06-04,32,190,2021-06-04,Normal
Marie Curtis Park East Beach,2021-06-04,31,120,2021-06-04,Normal
Marie Curtis Park East Beach,2021-06-04,30,40,2021-06-04,Normal
Sunnyside Beach,2021-06-04,17,20,2021-06-04,Normal
Sunnyside Beach,2021-06-04,18,60,2021-06-04,Normal
Sunnyside Beach,2021-06-04,19,10,2021-06-04,Normal
Sunnyside Beach,2021-06-04,20,20,2021-06-04,Normal
Sunnyside Beach,2021-06-04,21,30,2021-06-04,Normal
Sunnyside Beach,2021-06-04,22,30,2021-06-04,Normal
Sunnyside Beach,2021-06-03,17,70,2021-06-03,Normal
Sunnyside Beach,2021-06-03,18,60,2021-06-03,Normal
Sunnyside Beach,2021-06-03,19,30,2021-06-03,Normal
Sunnyside Beach,2021-06-03,20,50,2021-06-03,Normal
Sunnyside Beach,2021-06-03,21,40,2021-06-03,Normal
Sunnyside Beach,2021-06-03,22,60,2021-06-03,Normal
Marie Curtis Park East Beach,2021-06-02,29,10,2021-06-02,Normal
Marie Curtis Park East Beach,2021-06-02,33,10,2021-06-02,Normal
Marie Curtis Park East Beach,2021-06-02,32,10,2021-06-02,Normal
Marie Curtis Park East Beach,2021-06-02,31,10,2021-06-02,Normal
Marie Curtis Park East Beach,2021-06-02,30,10,2021-06-02,Normal
Sunnyside Beach,2021-06-02,17,20,2021-06-02,Normal
Sunnyside Beach,2021-06-02,18,10,2021-06-02,Normal
Sunnyside Beach,2021-06-02,19,10,2021-06-02,Normal
Sunnyside Beach,2021-06-02,20,20,2021-06-02,Normal
Sunnyside Beach,2021-06-02,21,10,2021-06-02,Normal
Sunnyside Beach,2021-06-02,22,10,2021-06-02,Normal
Marie Curtis Park East Beach,2021-06-01,29,40,2021-06-01,Normal
Marie Curtis Park East Beach,2021-06-01,33,10,2021-06-01,Normal
Marie Curtis Park East Beach,2021-06-01,32,20,2021-06-01,Normal
Marie Curtis Park East Beach,2021-06-01,31,20,2021-06-01,Normal
Marie Curtis Park East Beach,2021-06-01,30,10,2021-06-01,Normal
Sunnyside Beach,2021-06-01,17,120,2021-06-01,Normal
Sunnyside Beach,2021-06-01,18,200,2021-06-01,Normal
Sunnyside Beach,2021-06-01,19,180,2021-06-01,Normal
Sunnyside Beach,2021-06-01,20,10,2021-06-01,Normal
Sunnyside Beach,2021-06-01,21,20,2021-06-01,Normal
Sunnyside Beach,2021-06-01,22,80,2021-06-01,Normal
Marie Curtis Park East Beach,2021-05-31,29,10,2021-05-31,Normal
Marie Curtis Park East Beach,2021-05-31,33,10,2021-05-31,Normal
Marie Curtis Park East Beach,2021-05-31,32,10,2021-05-31,Normal
Marie Curtis Park East Beach,2021-05-31,31,10,2021-05-31,Normal
Marie Curtis Park East Beach,2021-05-31,30,10,2021-05-31,Normal
Sunnyside Beach,2021-05-31,17,20,2021-05-31,Normal
Sunnyside Beach,2021-05-31,18,10,2021-05-31,Normal
Sunnyside Beach,2021-05-31,19,20,2021-05-31,Normal
Sunnyside Beach,2021-05-31,20,10,2021-05-31,Normal
Sunnyside Beach,2021-05-31,21,10,2021-05-31,Normal
Sunnyside Beach,2021-05-31,22,10,2021-05-31,Normal
Marie Curtis Park East Beach,2021-05-30,29,60,2021-05-30,Normal
Marie Curtis Park East Beach,2021-05-30,32,90,2021-05-30,Normal
Marie Curtis Park East Beach,2021-05-30,31,110,2021-05-30,Normal
Marie Curtis Park East Beach,2021-05-30,30,40,2021-05-30,Normal
Sunnyside Beach,2021-05-30,17,10,2021-05-30,Normal
Sunnyside Beach,2021-05-30,18,30,2021-05-30,Normal
Sunnyside Beach,2021-05-30,19,10,2021-05-30,Normal
Sunnyside Beach,2021-05-30,20,70,2021-05-30,Normal
Sunnyside Beach,2021-05-30,21,10,2021-05-30,Normal
Sunnyside Beach,2021-05-30,22,10,2021-05-30,Normal
Marie Curtis Park East Beach,2021-05-29,29,90,2021-05-29,Normal
Marie Curtis Park East Beach,2021-05-29,33,40,2021-05-29,Normal
Marie Curtis Park East Beach,2021-05-29,32,60,2021-05-29,Normal
Marie Curtis Park East Beach,2021-05-29,31,60,2021-05-29,Normal
Marie Curtis Park East Beach,2021-05-29,30,40,2021-05-29,Normal
Sunnyside Beach,2021-05-29,17,90,2021-05-29,Normal
Sunnyside Beach,2021-05-29,18,80,2021-05-29,Normal
Sunnyside Beach,2021-05-29,19,70,2021-05-29,Normal
Sunnyside Beach,2021-05-29,20,60,2021-05-29,Normal
Sunnyside Beach,2021-05-29,21,20,2021-05-29,Normal
Sunnyside Beach,2021-05-29,22,70,2021-05-29,Normal
Marie Curtis Park East Beach,2021-05-28,29,140,2021-05-28,Normal
Marie Curtis Park East Beach,2021-05-28,33,90,2021-05-28,Normal
Marie Curtis Park East Beach,2021-05-28,32,50,2021-05-28,Normal
Marie Curtis Park East Beach,2021-05-28,31,30,2021-05-28,Normal
Marie Curtis Park East Beach,2021-05-28,30,110,2021-05-28,Normal
Sunnyside Beach,2021-05-28,17,30,2021-05-28,Normal
Sunnyside Beach,2021-05-28,18,360,2021-05-28,Normal
Sunnyside Beach,2021-05-28,19,250,2021-05-28,Normal
Sunnyside Beach,2021-05-28,20,70,2021-05-28,Normal
Sunnyside Beach,2021-05-28,21,100,2021-05-28,Normal
Sunnyside Beach,2021-05-28,22,100,2021-05-28,Normal
Marie Curtis Park East Beach,2021-05-27,29,220,2021-05-27,Normal
Marie Curtis Park East Beach,2021-05-27,33,10,2021-05-27,Normal
Marie Curtis Park East Beach,2021-05-27,32,40,2021-05-27,Normal
Marie Curtis Park East Beach,2021-05-27,31,60,2021-05-27,Normal
Marie Curtis Park East Beach,2021-05-27,30,150,2021-05-27,Normal
Sunnyside Beach,2021-05-27,17,10,2021-05-27,Normal
Sunnyside Beach,2021-05-27,18,20,2021-05-27,Normal
Sunnyside Beach,2021-05-27,19,10,2021-05-27,Normal
Sunnyside Beach,2021-05-27,20,10,2021-05-27,Normal
Sunnyside Beach,2021-05-27,21,10,2021-05-27,Normal
Sunnyside Beach,2021-05-27,22,10,2021-05-27,Normal
Sunnyside Beach,2021-05-26,17,30,2021-05-26,Normal
Sunnyside Beach,2021-05-26,18,40,2021-05-26,Normal
Sunnyside Beach,2021-05-26,19,80,2021-05-26,Normal
Sunnyside Beach,2021-05-26,20,10,2021-05-26,Normal
Sunnyside Beach,2021-05-26,21,30,2021-05-26,Normal
Sunnyside Beach,2021-05-26,22,110,2021-05-26,Normal
Marie Curtis Park East Beach,2021-05-25,29,110,2021-05-25,Normal
Marie Curtis Park East Beach,2021-05-25,33,10,2021-05-25,Normal
Marie Curtis Park East Beach,2021-05-25,32,20,2021-05-25,Normal
Marie Curtis Park East Beach,2021-05-25,31,10,2021-05-25,Normal
Marie Curtis Park East Beach,2021-05-25,30,20,2021-05-25,Normal
Sunnyside Beach,2021-05-25,17,110,2021-05-25,Normal
Sunnyside Beach,2021-05-25,18,30,2021-05-25,Normal
Sunnyside Beach,2021-05-25,19,10,2021-05-25,Normal
Sunnyside Beach,2021-05-25,20,30,2021-05-25,Normal
Sunnyside Beach,2021-05-25,21,10,2021-05-25,Normal
Sunnyside Beach,2021-05-25,22,30,2021-05-25,Normal
Marie Curtis Park East Beach,2020-09-07,29,1000,2020-09-07,Normal
Marie Curtis Park East Beach,2020-09-07,33,1000,2020-09-07,Normal
Marie Curtis Park East Beach,2020-09-07,32,1000,2020-09-07,Normal
Marie Curtis Park East Beach,2020-09-07,31,1000,2020-09-07,Normal
Marie Curtis Park East Beach,2020-09-07,30,1000,2020-09-07,Normal
Sunnyside Beach,2020-09-07,17,1000,2020-09-07,Normal
Sunnyside Beach,2020-09-07,18,1000,2020-09-07,Normal
Sunnyside Beach,2020-09-07,20,10,2020-09-07,Normal
Sunnyside Beach,2020-09-07,21,1000,2020-09-07,Normal
Sunnyside Beach,2020-09-07,19,1000,2020-09-07,Normal
Sunnyside Beach,2020-09-07,22,1000,2020-09-07,Normal
Marie Curtis Park East Beach,2020-09-06,29,20,2020-09-06,Normal
Marie Curtis Park East Beach,2020-09-06,33,10,2020-09-06,Normal
Marie Curtis Park East Beach,2020-09-06,32,10,2020-09-06,Normal
Marie Curtis Park East Beach,2020-09-06,31,10,2020-09-06,Normal
Marie Curtis Park East Beach,2020-09-06,30,20,2020-09-06,Normal
Sunnyside Beach,2020-09-06,17,160,2020-09-06,Normal
Sunnyside Beach,2020-09-06,18,90,2020-09-06,Normal
Sunnyside Beach,2020-09-06,20,70,2020-09-06,Normal
Sunnyside Beach,2020-09-06,21,50,2020-09-06,Normal
Sunnyside Beach,2020-09-06,19,100,2020-09-06,Normal
Sunnyside Beach,2020-09-06,22,20,2020-09-06,Normal
Marie Curtis Park East Beach,2020-09-05,29,10,2020-09-05,Normal
Marie Curtis Park East Beach,2020-09-05,33,10,2020-09-05,Normal
Marie Curtis Park East Beach,2020-09-05,32,10,2020-09-05,Normal
Marie Curtis Park East Beach,2020-09-05,31,10,2020-09-05,Normal
Marie Curtis Park East Beach,2020-09-05,30,10,2020-09-05,Normal
Sunnyside Beach,2020-09-05,17,120,2020-09-05,Normal
Sunnyside Beach,2020-09-05,18,110,2020-09-05,Normal
Sunnyside Beach,2020-09-05,20,30,2020-09-05,Normal
Sunnyside Beach,2020-09-05,21,20,2020-09-05,Normal
Sunnyside Beach,2020-09-05,19,230,2020-09-05,Normal
Sunnyside Beach,2020-09-05,22,60,2020-09-05,Normal
Marie Curtis Park East Beach,2020-09-04,29,260,2020-09-04,Normal
Marie Curtis Park East Beach,2020-09-04,33,480,2020-09-04,Normal
Marie Curtis Park East Beach,2020-09-04,32,520,2020-09-04,Normal
Marie Curtis Park East Beach,2020-09-04,31,390,2020-09-04,Normal
Marie Curtis Park East Beach,2020-09-04,30,300,2020-09-04,Normal
Sunnyside Beach,2020-09-04,17,200,2020-09-04,Normal
Sunnyside Beach,2020-09-04,18,120,2020-09-04,Normal
Sunnyside Beach,2020-09-04,20,160,2020-09-04,Normal
Sunnyside Beach,2020-09-04,21,70,2020-09-04,Normal
Sunnyside Beach,2020-09-04,19,110,2020-09-04,Normal
Sunnyside Beach,2020-09-04,22,130,2020-09-04,Normal
Marie Curtis Park East Beach,2020-09-03,29,360,2020-09-03,Normal
Marie Curtis Park East Beach,2020-09-03,33,190,2020-09-03,Normal
Marie Curtis Park East Beach,2020-09-03,32,200,2020-09-03,Normal
Marie Curtis Park East Beach,2020-09-03,31,310,2020-09-03,Normal
Marie Curtis Park East Beach,2020-09-03,30,320,2020-09-03,Normal
Sunnyside Beach,2020-09-03,17,310,2020-09-03,Normal
Sunnyside Beach,2020-09-03,18,390,2020-09-03,Normal
Sunnyside Beach,2020-09-03,20,70,2020-09-03,Normal
Sunnyside Beach,2020-09-03,21,80,2020-09-03,Normal
Sunnyside Beach,2020-09-03,19,340,2020-09-03,Normal
Sunnyside Beach,2020-09-03,22,80,2020-09-03,Normal
Marie Curtis Park East Beach,2020-09-02,29,920,2020-09-02,Normal
Marie Curtis Park East Beach,2020-09-02,33,340,2020-09-02,Normal
Marie Curtis Park East Beach,2020-09-02,32,330,2020-09-02,Normal
Marie Curtis Park East Beach,2020-09-02,31,140,2020-09-02,Normal
Marie Curtis Park East Beach,2020-09-02,30,520,2020-09-02,Normal
Sunnyside Beach,2020-09-02,17,240,2020-09-02,Normal
Sunnyside Beach,2020-09-02,18,590,2020-09-02,Normal
Sunnyside Beach,2020-09-02,20,480,2020-09-02,Normal
Sunnyside Beach,2020-09-02,21,390,2020-09-02,Normal
Sunnyside Beach,2020-09-02,19,380,2020-09-02,Normal
Sunnyside Beach,2020-09-02,22,410,2020-09-02,Normal
Marie Curtis Park East Beach,2020-09-01,29,40,2020-09-01,Normal
Marie Curtis Park East Beach,2020-09-01,33,160,2020-09-01,Normal
Marie Curtis Park East Beach,2020-09-01,32,160,2020-09-01,Normal
Marie Curtis Park East Beach,2020-09-01,31,80,2020-09-01,Normal
Marie Curtis Park East Beach,2020-09-01,30,110,2020-09-01,Normal
Sunnyside Beach,2020-09-01,17,30,2020-09-01,Normal
Sunnyside Beach,2020-09-01,18,150,2020-09-01,Normal
Sunnyside Beach,2020-09-01,20,10,2020-09-01,Normal
Sunnyside Beach,2020-09-01,21,10,2020-09-01,Normal
Sunnyside Beach,2020-09-01,19,20,2020-09-01,Normal
Sunnyside Beach,2020-09-01,22,10,2020-09-01,Normal
Marie Curtis Park East Beach,2020-08-31,29,40,2020-08-31,Normal
Marie Curtis Park East Beach,2020-08-31,33,40,2020-08-31,Normal
Marie Curtis Park East Beach,2020-08-31,32,50,2020-08-31,Normal
Marie Curtis Park East Beach,2020-08-31,31,60,2020-08-31,Normal
Marie Curtis Park East Beach,2020-08-31,30,50,2020-08-31,Normal
Sunnyside Beach,2020-08-31,17,80,2020-08-31,Normal
Sunnyside Beach,2020-08-31,18,70,2020-08-31,Normal
Sunnyside Beach,2020-08-31,20,50,2020-08-31,Normal
Sunnyside Beach,2020-08-31,21,560,2020-08-31,Normal
Sunnyside Beach,2020-08-31,19,110,2020-08-31,Normal
Sunnyside Beach,2020-08-31,22,150,2020-08-31,Normal
Marie Curtis Park East Beach,2020-08-30,29,20,2020-08-30,Normal
Marie Curtis Park East Beach,2020-08-30,33,10,2020-08-30,Normal
Marie Curtis Park East Beach,2020-08-30,32,10,2020-08-30,Normal
Marie Curtis Park East Beach,2020-08-30,31,30,2020-08-30,Normal
Marie Curtis Park East Beach,2020-08-30,30,10,2020-08-30,Normal
Sunnyside Beach,2020-08-30,17,110,2020-08-30,Normal
Sunnyside Beach,2020-08-30,18,80,2020-08-30,Normal
Sunnyside Beach,2020-08-30,20,20,2020-08-30,Normal
Sunnyside Beach,2020-08-30,21,50,2020-08-30,Normal
Sunnyside Beach,2020-08-30,19,40,2020-08-30,Normal
Sunnyside Beach,2020-08-30,22,40,2020-08-30,Normal
Marie Curtis Park East Beach,2020-08-29,29,240,2020-08-29,Normal
Marie Curtis Park East Beach,2020-08-29,33,290,2020-08-29,Normal
Marie Curtis Park East Beach,2020-08-29,32,150,2020-08-29,Normal
Marie Curtis Park East Beach,2020-08-29,31,140,2020-08-29,Normal
Marie Curtis Park East Beach,2020-08-29,30,230,2020-08-29,Normal
Sunnyside Beach,2020-08-29,17,150,2020-08-29,Normal
Sunnyside Beach,2020-08-29,18,360,2020-08-29,Normal
Sunnyside Beach,2020-08-29,20,200,2020-08-29,Normal
Sunnyside Beach,2020-08-29,21,130,2020-08-29,Normal
Sunnyside Beach,2020-08-29,19,980,2020-08-29,Normal
Marie Curtis Park East Beach,2020-08-28,29,50,2020-08-28,Normal
Marie Curtis Park East Beach,2020-08-28,33,10,2020-08-28,Normal
Marie Curtis Park East Beach,2020-08-28,32,20,2020-08-28,Normal
Marie Curtis Park East Beach,2020-08-28,31,50,2020-08-28,Normal
Marie Curtis Park East Beach,2020-08-28,30,30,2020-08-28,Normal
Sunnyside Beach,2020-08-28,17,150,2020-08-28,Normal
Sunnyside Beach,2020-08-28,18,100,2020-08-28,Normal
Sunnyside Beach,2020-08-28,20,920,2020-08-28,Normal
Sunnyside Beach,2020-08-28,21,620,2020-08-28,Normal
Sunnyside Beach,2020-08-28,19,430,2020-08-28,Normal
Sunnyside Beach,2020-08-28,22,360,2020-08-28,Normal
Marie Curtis Park East Beach,2020-08-27,29,40,2020-08-27,Normal
Marie Curtis Park East Beach,2020-08-27,33,90,2020-08-27,Normal
Marie Curtis Park East Beach,2020-08-27,32,30,2020-08-27,Normal
Marie Curtis Park East Beach,2020-08-27,31,30,2020-08-27,Normal
Marie Curtis Park East Beach,2020-08-27,30,60,2020-08-27,Normal
Sunnyside Beach,2020-08-27,17,420,2020-08-27,Normal
Sunnyside Beach,2020-08-27,18,500,2020-08-27,Normal
Sunnyside Beach,2020-08-27,20,290,2020-08-27,Normal
Sunnyside Beach,2020-08-27,21,70,2020-08-27,Normal
Sunnyside Beach,2020-08-27,19,170,2020-08-27,Normal
Sunnyside Beach,2020-08-27,22,90,2020-08-27,Normal
Marie Curtis Park East Beach,2020-08-26,29,40,2020-08-26,Normal
Marie Curtis Park East Beach,2020-08-26,33,50,2020-08-26,Normal
Marie Curtis Park East Beach,2020-08-26,32,10,2020-08-26,Normal
Marie Curtis Park East Beach,2020-08-26,31,10,2020-08-26,Normal
Marie Curtis Park East Beach,2020-08-26,30,20,2020-08-26,Normal
Sunnyside Beach,2020-08-26,17,60,2020-08-26,Normal
Sunnyside Beach,2020-08-26,18,40,2020-08-26,Normal
Sunnyside Beach,2020-08-26,20,10,2020-08-26,Normal
Sunnyside Beach,2020-08-26,21,20,2020-08-26,Normal
Sunnyside Beach,2020-08-26,19,50,2020-08-26,Normal
Sunnyside Beach,2020-08-26,22,70,2020-08-26,Normal
